id,product_name,insurance_code,price,commission_rate_a,commission_rate_b,commission_rate_c,standard_code,unit_packaging_desc,unit_quantity,remarks,status,created_at,updated_at,base_month
eac2ab3d-2b60-4ec7-8b10-52082b466970,가모피드정 5mg,653800020,103,0.43,0.45,0,8806538000213,30정/병,28,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
a9dc10bc-2a97-4dc3-9076-e76a4beb9598,하이엘정 20mg,653804400,686,0.45,0.6,0,8806538044002,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
14e4b81c-9580-4e8c-a7a3-dae7f10f7912,악세푸정,653801970,637,0.3,0.3,0,8806538019741,20정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
33116563-db8b-40e4-951c-5ffb8f8dcfb9,신일트리메부틴말레산염정 200mg,653801100,64,0,0,0,8806538011035,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
12a4750d-515d-417d-ad4b-3d634c91b03f,트라글립틴듀오정2.5/850mg,653806290,338,0.25,0.25,0,8806538062907,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
7e80df53-e7ba-455b-9048-c89b36466e03,실데그라정 50mg,653806380,1320,0.3,0.3,0,8806538063805,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
75eb9c20-7a04-4ecc-b504-9ba3e9db877b,신노바핀정 5mg,653800900,355,0.45,0.55,0,8806538009001,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
a28e5f54-2339-4485-9be7-63f5230ab1af,실데그라정 50mg,653806380,1320,0.3,0.3,0,8806538063812,8정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6cc50b9b-e666-49d1-9c57-271b6be89323,신일비사코딜정 5mg,653801170,49,0,0,0,8806538011707,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
068d9b0a-f737-49b4-9f2d-c17661dbd155,로타젯정10/5mg,653805820,761,0.47,0.48,0,8806538058207,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
ac97ec7d-7e95-423c-ac2f-fd985e9e749d,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013756,5정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
859a351d-a67b-4ba6-9cde-ed952b1f29ed,라피에스정 20mg,058800390,909,0.45,0.45,0,8800588003910,28정/Alu-Alu,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
b154975e-ad6f-4616-8085-6b2010ca65c2,디멘케어정 5mg,653805410,652,0.47,0.5,0,8806538054117,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
014ebddb-9ce1-4eba-91be-3f5ad7fd4afd,레보라정 25mg,653800330,119,0,0,0,8806538003313,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
8ad80113-b4ca-4950-a1e2-30b840406caa,디멘케어정 10mg,653805400,1821,0.5,0.6,0,8806538054001,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
5cea6634-b1ca-4b0a-9805-d396c9d71be7,로피타정 2mg,653805290,477,0.45,0.42,0,8806538052908,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
f2c398dd-8cc2-46a1-b521-3ebcec6de727,자누글리아정 100mg,653806120,453,0.4,0.4,0,8806538061207,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
2543bcfd-811e-4eb0-8b60-105be44e2ade,메코민캡슐,653800570,50,0.1,0,0,8806538005720,180캡슐/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
c78de9c4-04f1-444e-a364-d350cf0c3a11,무코신일정 200mg,653800620,70,0,0,0,8806538006222,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
5a556939-dc95-4251-ae1a-11eef9d6e570,신노바핀정 5mg,653800900,355,0.45,0.55,0,8806538009018,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
5a596024-e0e7-4a99-9c7c-22fcaa185d72,신일세티리진정,653801190,161,0.4,0.45,0,8806538011905,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
73333b80-a658-45d9-9ca3-0c78a9f9764a,신일세티리진정,653801190,161,0.4,0.45,0,8806538011967,300정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
67934fdc-bcf2-4dc9-874d-8fb80a7459ef,신일세티리진정,653801190,161,0.4,0.45,0,8806538011936,1000정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
31581598-26ea-45b9-8056-d009ba5a47db,신일아테놀올정 25mg,653804820,94,0,0,0,8806538048222,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6c9095f8-e6d4-444c-bd63-0f30fa69a472,에이낙정,653802100,188,0.4,0.55,0,8806538021003,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
0a91bebc-6333-4671-8af2-804172cef43c,신일트리메부틴말레산염정 100mg,653801090,58,0.2,0.2,0,8806538046921,180정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
f16be939-71c5-45e8-b89a-ed0f5ffa17b2,신일폴산정 1mg,653801510,15,0,0,0,8806538015101,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
9181c3cb-b1ed-4c52-9604-6f14c54bf1a4,안플업서방정 300mg,653805450,1009,0.45,0.5,0,8806538054506,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
2308f582-8d75-4c39-aca9-a6d36df17bcc,에페릭스정,653802110,115,0.35,0.38,0,8806538021133,500정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6c1c3822-3d7e-4cfa-9975-c7a5723a1ca6,신에소메정20mg,653805100,764,0.45,0.6,0,8806538051024,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6718fa64-1263-4a8c-8d4e-39712c4901ed,에이낙정,653802100,188,0.4,0.55,0,8806538021027,300정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
5a575c0b-8d3a-4cb5-9772-47ddbb0c5a95,자누글리아정 50mg,653806130,301,0.4,0.4,0,8806538061306,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
414e0d8c-56e0-42ee-a8d7-2239da4ebb5f,메코민캡슐,653800570,50,0.1,0,0,8806538005737,500캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
b28a9590-d12a-4b80-8995-9d9d30171318,자누메티아정50/500mg,653806220,371,0.3,0.36,0,8806538062235,200정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
2f7dbb86-905a-45aa-ac45-1dd04916e635,에이스낙CR서방정 200mg,653805620,352,0,0,0,8806538056210,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
a5820fb3-da1c-46e7-ac2f-205b3217c0a0,자누메티아정50/1000mg,653806200,377,0.3,0.36,0,8806538062037,200정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6eb3d524-969e-456f-8580-5606658ab091,미디아정 2mg,653800630,185,0.4,0.48,0,8806538006338,10정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
4019aab0-fcda-47b4-8bd6-5684ea1d8286,자누메티아엑스알서방정100/1000mg,653806160,572,0.3,0.3,0,8806538061603,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
e486c31e-4d65-4088-9c7d-be1bf7687441,엘도네오캡슐,653805390,195,0.25,0.3,0,8806538053929,300캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
b6bd0329-0d0b-472e-9a45-1710103329fb,오로페롤연질캡슐100mg,653802190,115,0.35,0,0,8806538021911,500캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
39277836-f1a8-4df2-a295-f362e8d48a17,리피칸정 40mg,653803460,1264,0.45,0.6,0,8806538034614,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
81d910d8-efdb-42ea-a98c-21ae7d8e4150,프리린캡슐 150mg,653804710,700,0.48,0.45,0,8806538047102,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
fbb0f8ce-0e1c-4780-a6e2-d621a86185c2,악세푸정,653801970,637,0.3,0.3,0,8806538019727,50정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
524adbb2-f6dd-4385-8e86-81731a40c7ca,아미나엑스정,653804740,387,0.35,0,0,8806538047416,100정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
62204d25-7d0d-46b5-8ed8-00fdf0433c66,신일피리독신정 50mg,653801720,23,0,0,0,8806538017259,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
431b90ca-5eb0-4fcc-be5d-cb46d6dd9a72,신일트리메부틴말레산염정 100mg,653801090,58,0.2,0.2,0,8806538010939,180정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
50aef2f1-9b6c-4226-9ab9-8faa19370eec,신일아테놀올정 25mg,653804820,94,0,0,0,8806538048215,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
7c04211a-04b9-4368-9157-a5bcb695f504,신일엠정 500mg,653801400,22,0,0,0,8806538014005,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
961b68d1-5284-40c9-8201-5f1985e1429b,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013732,300정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6c44447c-733c-4938-9090-a320e61ce3c9,신일슈도에페드린정 60mg,653801310,29,0,0,0,8806538013107,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
fa2d1ac2-bbe1-4a1e-88c7-a022523159ad,신에소메정20mg,653805100,764,0.45,0.6,0,8806538051017,28정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
ce51f7d3-1b29-40f8-b2c9-cf3a3b11fe78,에이퀴스정 5mg,653805710,633,0,0.35,0,8806538057101,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
9df3728d-b8c2-4ff5-afed-5526bc34259c,프리린캡슐 150mg,653804710,700,0.48,0.45,0,8806538047119,30캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
70ed0421-c8f6-46ea-82e8-28aa97045cd3,메코민캡슐,653800570,50,0.1,0,0,8806538005713,30캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
e6ffe37d-97a2-4b02-8d48-eafe9f320b83,리노스틴서방캡슐,653800440,262,0.1,0.1,0,8806538004419,30캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
e854089c-dff3-46a8-bb04-c33d5fab683b,로타젯정10/5mg,653805820,761,0.47,0.48,0,8806538058221,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
1070febe-509d-4d8f-bae1-a69b36616c9c,테노브이정,653805260,2505,0.45,0.47,0,8806538052618,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
95137a68-d685-425f-b16a-1d93712d3b34,디멘케어정 5mg,653805410,652,0.47,0.5,0,8806538054124,100정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
d3340511-0de9-40a7-aaf7-7543a51e6732,레바드린정 100mg,653800320,103,0.32,0.35,0,8806538003221,500정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
7faf4863-eef1-48be-bcf7-716c96ae815a,디누보패취10,653804860,1586,0.3,0.3,0,8806538048635,30매/포,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
1cc95181-89ea-4699-be8a-fd5f48a4ca25,디누보패취5,653804850,1283,0.3,0.3,0,8806538048529,30매/통,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
3e3222b2-b51f-4066-814d-ab0374f20dfe,네오스타정40/10mg,653805340,648,0.5,0.5,0,8806538053431,100정/병,30,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
ee14e128-0bbf-411e-a766-bcb1ec67724a,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031804,(소분),30,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
0bbda3f0-f44e-49ee-b228-965bfe46f579,네오반정 160mg,653806240,898,0.48,0.48,0,8806538062426,100정/병,1,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
96d5b8a1-f6d9-4fbf-8c0c-058abcbd6109,하이엘정 5mg,653804980,346,0.45,0.5,0,8806538049816,28정/Alu-Alu,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
dbe109e7-7f70-4cf2-8f4c-e57394116ab9,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031835,100정/PTP,120,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
33b281e1-29ff-442e-bb88-bba61282351b,리피칸정 40mg,653803460,1264,0.45,0.6,0,8806538034621,100정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
f6f80e23-56d6-414e-8d45-82bcb39e2c2d,테글리정20mg,653806020,665,0.35,0.35,0,8806538060224,60정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
30c5bd76-d49b-493c-a919-766b2bfb4253,탐시원서방캡슐 0.4mg,653805730,675,0.38,0.35,0,8806538057316,30캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
8247a73e-efa5-4fee-bcf8-d24a5159c1b2,자누메티아정50/850mg,653806210,371,0.3,0.36,0,8806538062105,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
46101678-7d67-4125-bc79-b29b5993c3ca,트레스오릭스포르테캡슐 1mg,653805010,226,0.2,0,0,8806538050140,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
118e1b3d-86ae-4a16-aaa1-b7bc02c62843,포시글리듀오서방정10/500mg,653806270,473,0.25,0.25,0,8806538062709,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
60b078f4-25f1-404f-804b-e6c5749ddcc5,포시글리듀오서방정10/1000mg,653806260,512,0.25,0.25,0,8806538062631,200정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
66eb8795-dce8-4cb9-a7b7-57b0c659308f,브이디썬정,653805980,113,0.2,0,0,8806538059808,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
8765f34f-1d9c-437c-9a87-3369cf02c07f,프라빅정 75mg,653802750,632,0.5,0.6,0,8806538027517,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
c1ba73f6-3966-488c-9039-6ea558008630,탐시원서방캡슐 0.4mg,653805730,675,0.38,0.35,0,8806538057309,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
985f4a95-5128-4663-a274-7767feced6c4,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013763,10정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
d1430f7e-9252-425a-b993-acd75a2bf1f7,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013725,100정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
0cd44a22-d985-4075-adcf-20242f4cac06,하이엘정 20mg,653804400,686,0.45,0.6,0,8806538044026,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
a7aed463-620e-4d0a-8ad5-d4698901d15a,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031835,100정/PTP,120,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
08f88a97-7658-4958-8e21-a55e9a651266,맥스케어프리미엄정,653804930,302,0.05,0,0,8806538049311,60정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
077eec88-ee1b-4d16-aac2-79074dd75241,가모피드서방정15mg,653805750,289,0,0,0,8806538057514,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
35164407-5f73-4b10-b0c9-c046023f80cd,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031842,30정/병,5,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
6ddb4076-eb06-43de-9763-eaf702676d48,가모피드서방정15mg,653805750,289,0,0,0,8806538057507,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
fd6f02fa-02ac-489d-992e-402da900f907,그리펜-에스정 300mg,653800060,115,0.3,0.35,0,8806538000602,(소분),300,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
0a485f4a-5454-4fb3-bcc8-eaea34c929a0,미디아정 2mg,653800630,185,0.4,0.48,0,8806538006307,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
3cbf12dc-5013-4531-acb8-a0bac51d1e15,트라글립틴정 5mg,653806250,402,0.4,0.5,0,8806538062532,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
a8cbf82f-dad4-49c1-87cb-40bf16523996,포시글리정 10mg,653806070,393,0.4,0.4,0,8806538060712,7정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
b15b8613-57bb-4c0a-9eba-6e4ec9e6165e,디멘케어정 10mg,653805400,1821,0.5,0.6,0,8806538054018,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
12766983-573a-48c8-96da-082e26744707,다이뉴시드정 480mg,653805560,832,0.3,0.4,0,8806538055619,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
641ce6bc-0df9-4d92-a707-8217a0699be1,프리린캡슐 150mg,653804710,700,0.48,0.45,0,8806538047126,60캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
5197eed8-9ada-493f-bb4c-383cbd5d0581,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013718,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
772de71b-8f0a-4e21-a872-c07fc90a1744,프로나지액 25mL,653805641,275,0.1,0.1,0,8806538056418,1포/포,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
676fb76e-5e05-429c-85cf-dba88a54af4e,리피젯정10/10mg,653805900,637,0.47,0.5,0,8806538059013,30정/Alu-Alu,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
ac1c2de9-9563-46de-b830-14d97bf75628,포시글리정 10mg,653806070,393,0.4,0.4,0,8806538060705,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
d13f8ce6-85b2-4340-8870-1aa10a0dcaa3,프로나지액 25mL,653805641,275,0.1,0.1,0,8806538056401,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
0e6c8c9b-24d1-4768-8b7b-457144b7bb58,미디아정 2mg,653800630,185,0.4,0.48,0,8806538006321,100정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
9e1597a2-6de2-42e8-b62f-03c3be722bd8,트라글립틴듀오정2.5/1000mg,653806300,344,0.25,0.25,0,8806538063010,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
985c323a-fc53-46d5-8670-5ef7ee4b3d8d,신에소메정40mg,653805110,1078,0.45,0.6,0,8806538051109,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
cf98712a-6e39-4520-ba4e-8e2e1c7d0a5c,테글리엠서방정10/750mg,653806040,334,0.2,0.25,0,8806538060408,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
4e0abf2a-8dd9-4a2c-afd8-4f1e934750dd,메토르민정,653800580,70,0.2,0.28,0,8806538005812,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
8d80e719-9b7f-4669-9f60-69dd061d9992,신일모노독시엠캡슐,653801140,141,0.12,0,0,8806538011417,90캡슐/Foil,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
ec594079-0acd-4649-8678-5945cdf3f82d,트라글립틴정 5mg,653806250,402,0.4,0.5,0,8806538062525,30정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
3f02c473-3913-43bd-b5fe-52f9269671d7,그리펜-에스정 300mg,653800060,115,0.3,0.35,0,8806538000619,30정/병,1,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
240302fe-47c1-4219-893d-6ae5df68f845,신일아시클로버크림,653801351,2400,0,0,0,8806538013510,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
f873f1c0-28b3-41de-bd78-9f081ce3fd97,엑스포텐정5/160mg,653804890,840,0.5,0.48,0,8806538048925,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
86dd563f-b117-4d94-a026-f4f8618840c5,가모피드정 5mg,653800020,103,0.43,0.45,0,8806538000206,(소분),1,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
30afb644-42f5-4dd1-ba47-c48c49590e8b,네오텔미정 80mg,653805320,487,0.42,0.4,0,8806538053219,30정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
befd839a-d909-4ed7-ad2e-9a9e07f9cf23,엑세트라세미정,653802130,107,0.4,0.4,0,8806538021300,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
4d5d7b45-ec92-4060-961a-e2b09beaf838,디멘케어정 5mg,653805410,652,0.47,0.5,0,8806538054100,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
0a97cb4a-3fff-4a69-88f7-a4706f63e9f5,로타젯정10/20mg,653805830,1074,0.47,0.48,0,8806538058313,30정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
cd104388-bd2d-412b-af7d-4d4c6fca8624,디누보패취5,653804850,1283,0.3,0.3,0,8806538048512,1매/포,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
58b9c852-467b-47a6-9436-26bc86c3c114,에이퀴스정 2.5mg,653805660,633,0,0.45,0,8806538056609,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
e71d58bc-1743-4875-90ca-e59e97050ee1,브이디썬정,653805980,113,0.2,0,0,8806538059815,240정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
329a5c3b-5c14-4c38-badb-9d1ab3e85352,자누다파정,653805990,846,0.23,0.23,0,8806538059914,28정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
069c3de4-763d-47cd-8b1f-4d58affe4d08,신일세티리진정,653801190,161,0.4,0.45,0,8806538011943,100정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
89c1f0c3-98ab-4505-932e-a09e86dbc485,안플업서방정 300mg,653805450,1009,0.45,0.5,0,8806538054513,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
9f6ba595-8287-4ad0-b67d-66929907b8d8,엑스포텐정5/80mg,653806150,684,0.5,0.48,0,8806538049014,28정/Alu-Alu,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
3d826879-753b-494a-83aa-e2b17a3adf8c,신일트리메부틴말레산염정 100mg,653801090,58,0.2,0.2,0,8806538010977,10정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
f4372eac-c935-4e6c-8b2b-0a72446d9e16,신일티아민염산염정 10mg,653801460,12,0,0,0,8806538014647,"",0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
9cb16791-d031-407c-bb85-45853d4f4b81,자누메티아정50/1000mg,653806200,377,0.3,0.36,0,8806538062006,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
47dad93f-6a17-47b5-8557-07cbc53365be,에페릭스정,653802110,115,0.35,0.38,0,8806538021102,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
e1da4e1c-4f84-47ef-89d4-e7241f511406,에페릭스정,653802110,115,0.35,0.38,0,8806538021119,30정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
2cb0e439-d85a-4671-bbbb-6b43c96d864e,엑스포텐정5/160mg,653804890,840,0.5,0.48,0,8806538048901,(소분),0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
